,user,movie
25731,1069,1657
33554,1426,7827
56579,747,24977
46638,831,532
2741,1426,29512
36390,376,27322
31742,1055,2997
32649,747,1442
41147,936,2497
1323,3561,2762
52517,180,12542
24698,2259,6627
22094,1797,5927
46562,404,14692
44225,306,10357
54094,481,19912
56029,2532,747
38331,2378,1172
33928,2231,12882
9427,341,9422
10033,194,19082
8273,383,1637
1844,2315,5807
17004,2462,2947
20104,376,717
43475,1916,7422
16943,747,13207
40491,530,2667
48318,2686,957
51061,1426,9222
21303,2819,4052
15925,1531,5312
2446,2357,7607
39769,1174,5297
7623,3645,5132
21301,3701,39397
23488,614,11357
40838,341,522
27411,89,4352
29676,138,242
15255,1111,17067
2248,3925,3177
520,2077,4537
44077,873,5912
44120,873,5002
20544,2889,887
25574,3246,2107
26339,1426,1957
47612,75,2667
24420,341,12697
37366,1104,11242
41139,3169,7757
55302,2112,592
35891,537,1957
15962,271,1567
40885,642,14327
58572,1538,8642
31265,1440,12217
34591,3225,1037
5442,1041,2377
15566,964,4372
22079,1244,7567
33176,2315,12982
15777,481,43517
46932,1251,2547
4006,103,9797
59769,1125,43812
30565,1426,2627
3346,1580,1302
35053,12,1412
5408,383,11012
58485,1167,1312
42258,180,6192
55396,1083,7642
42708,12,13387
45374,194,1402
39825,761,2657
4426,635,16952
26306,341,6537
53263,383,3347
42255,3729,1697
24230,404,457
13943,1909,5162
15728,2224,312
51071,285,12282
43205,2189,62
26961,1083,5082
40153,2161,19827
16230,2203,14997
40469,446,7827
44803,2791,7822
11181,257,37367
54891,1566,4707
4514,936,207
18967,810,672
33468,257,10492
49333,698,24397
14163,614,112
20927,124,3092
45475,1041,672
10518,26,12282
18394,866,3947
36458,3393,122
45020,3484,10897
12736,4422,1232
19148,558,7492
45703,110,10357
8440,509,16862
3196,1055,3542
25306,404,4917
28454,2861,3762
47011,1244,5057
18052,1146,13732
17278,831,35792
4393,558,6422
35735,1426,13052
2672,1622,2562
29511,530,12382
2638,3274,6322
1962,488,10732
33612,628,9747
51791,299,6997
3716,1692,10897
10754,1258,4167
43353,404,197
54954,306,4737
29786,481,3252
34590,922,12167
43783,873,15477
8632,3995,882
27544,2077,3602
24804,2910,9672
13411,2777,11512
11386,663,21887
58727,3792,2132
55899,1020,822
10796,523,3892
18003,2693,16812
25245,859,1607
59344,2532,5107
49162,1083,4112
38508,89,2132
22233,1993,5002
46157,2392,7802
55652,621,2377
1642,12,24592
49392,3316,1202
16148,3113,4282
29968,96,3492
9509,2448,3357
47971,495,8042
27250,3540,8532
54435,3323,3062
40281,1734,40342
1686,257,3062
28873,1853,4702
42103,873,26907
33997,180,2587
36537,3400,4282
15662,3932,3177
9257,1524,6787
52915,2595,2827
39049,439,1347
34072,215,3472
10343,873,10332
47540,635,39872
31322,3988,1232
3246,1104,1892
49139,3190,18202
19123,390,5697
13578,4569,592
25081,75,6737
14460,1419,912
44653,26,11302
30899,1783,277
25360,75,36417
20499,1223,12797
21805,1909,5132
28147,1076,7367
14904,2091,642
40784,705,5917
37253,2210,6977
33835,754,2242
37667,3176,11552
41014,1419,6502
42570,880,3927
19297,3953,10552
55088,2763,4912
19802,859,6777
22363,1272,5777
4506,2553,12327
54445,75,26707
3450,201,30332
41903,12,6747
12677,320,22497
35255,1797,2162
31166,698,18182
47278,4443,822
38666,264,2602
26933,404,7502
2338,3820,427
5950,334,297
33753,1419,22567
44719,1426,16612
51920,313,14647
54629,782,4952
25042,4310,9852
46497,3715,1222
4804,831,8687
8896,754,12082
1698,873,3397
59824,1650,2057
16605,1657,7462
35294,1811,11427
30224,404,16607
9236,698,1622
47731,2497,662
862,82,11622
49355,26,23072
11345,1727,8092
29660,614,4702
53049,299,332
27614,852,10562
57296,1678,6197
32094,3638,1227
29541,383,26687
28028,82,22237
11914,124,7437
11565,383,8442
39016,320,777
4865,698,8527
34058,3022,3642
46332,698,5827
45909,761,2417
49892,537,28427
10979,355,822
36208,306,16422
17470,817,6532
57907,404,9782
43703,2525,6252
30070,12,35147
14103,201,6897
59505,1048,4682
39910,1545,21537
28763,1006,16722
52600,2679,3762
10803,509,30782
3560,1440,10432
25924,1643,12857
44190,369,1632
48477,1230,417
35815,803,142
55567,551,5082
36397,285,3657
39574,2462,6772
19969,1699,40607
10755,1055,12747
58560,3029,2017
42804,2910,892
9227,530,43727
8195,460,5807
9827,705,4467
58892,481,24852
52053,19,11372
24906,82,11527
14972,404,29897
42324,68,5482
19159,481,742
5914,1083,18447
45942,2525,6102
31062,922,5632
52174,1104,2357
54358,390,28857
12238,873,6347
38828,1909,1632
10338,761,5832
31237,355,7497
10575,201,8797
30876,1706,442
37280,3225,15532
39944,3106,7827
46508,2700,1887
52239,152,6537
3725,3078,887
14866,957,5857
50500,558,962
31358,1216,28257
33172,460,497
37546,2245,192
6669,306,522
269,817,717
7965,2882,6697
26676,1286,13172
48377,320,9797
39204,12,7142
31555,2434,6062
3479,2196,1307
54214,908,3787
23782,2350,5442
59291,754,2117
19371,19,8502
11674,3155,10272
40263,1608,15787
35219,1468,18517
16907,173,4117
14816,754,12922
34044,2392,432
42177,3911,15672
22184,677,2117
33645,3428,497
44914,1258,16192
29501,229,952
47892,4072,6122
26213,1853,11557
59182,873,29587
29823,222,892
54401,824,3792
19756,313,7657
54853,320,38727
33771,173,2572
32691,61,2032
18822,3015,4692
54624,110,2057
454,873,22687
7610,2084,5842
25613,1034,357
38148,3904,677
19655,796,9537
59309,1426,16497
17014,1328,8067
39126,558,10047
26837,551,2457
59283,1692,3217
9688,75,29752
12062,376,1402
45873,1650,7382
40958,2084,7222
2688,1300,39012
17028,404,2137
10267,1034,542
16164,2574,14412
34344,446,16392
35093,1531,11267
10596,4254,24857
37997,82,7662
11360,2014,13352
29116,1426,9512
35935,285,8827
28609,1202,30092
45082,1783,2352
42316,4562,3957
1236,3400,7992
45973,439,29092
51855,1811,4132
56126,1440,44312
20280,313,36197
44366,2315,747
50918,75,21192
15135,3540,5447
55111,1237,5552
51440,782,11072
44881,4576,4562
31424,656,5077
15951,264,14957
52231,936,14927
51325,383,5382
15681,656,20572
3566,61,5827
24128,3071,2482
38131,1615,7927
52114,1734,6987
22635,3225,1052
4630,61,7507
3822,1426,4112
19126,481,4022
15660,516,237
58228,2595,882
9804,3337,2827
38432,2553,34037
4177,180,20402
8548,747,42582
45918,1790,7582
41431,908,10792
20180,4366,337
10477,2574,11392
23368,2924,3472
37072,3232,5747
30724,2287,947
4646,1762,5807
9086,89,27117
30620,152,957
15864,320,4962
55351,383,5507
2328,922,5407
35644,467,1547
27394,747,10627
33356,1818,362
37621,208,8667
23541,922,6592
3420,2238,10572
22549,1433,6662
26159,4282,10777
37092,110,7342
41376,75,32817
1785,4387,1402
31516,201,287
6362,922,12992
9270,936,27107
3412,1426,3637
26791,4653,392
53861,89,20097
32667,3498,10602
29335,1349,1657
49101,383,5637
26430,285,192
49267,1006,16092
23208,747,8492
56755,3288,2347
11741,1923,25712
5122,684,19422
36870,635,25652
43931,1139,4012
37812,222,1342
39007,404,5147
11379,922,882
38362,481,14612
26614,1559,6827
43452,523,1832
2853,89,7227
35838,341,23797
56365,1517,26622
52864,908,4727
22829,698,4327
44444,180,4482
32268,782,11142
53167,2980,5082
35279,1426,1612
52860,1741,2207
15512,180,2882
13066,747,12142
3099,887,2342
32741,117,3912
27104,1713,10217
45338,1258,20462
36023,264,5177
43932,1986,8922
32834,3323,2752
33965,180,9047
2776,908,277
2960,782,17037
16612,1146,10342
24360,1055,9672
47530,173,8362
9726,131,29057
1114,3211,1302
26226,1111,4932
34341,1055,1717
28963,1013,1967
51257,3232,5657
49418,4324,3177
55414,397,24307
45349,383,6692
6296,1909,1437
27437,1034,21432
4800,1958,3852
39498,411,11732
37785,208,22787
39021,2329,1232
9905,75,8117
24928,1146,437
21176,439,23622
20084,12,37067
50180,2049,19487
29451,285,6227
47362,838,47
8732,4604,1657
14100,1741,697
51985,607,13607
53823,404,5032
50280,922,4047
10292,89,2447
36688,208,33407
1229,1734,33757
46520,2371,31467
43406,635,13242
29505,341,4052
51372,1069,1007
9351,208,47
32586,936,612
23787,810,14267
27426,614,62
20004,306,10612
32540,1069,3082
16593,3750,6502
48885,299,2997
43134,747,6647
32736,68,1547
36300,1118,6722
21140,1244,8322
9598,285,3232
46768,2686,1087
7838,306,36992
4449,4107,4757
23578,3134,2342
35464,516,3757
53023,3274,1057
53556,719,1442
43072,1412,6187
16463,82,31177
8476,3190,13532
4952,2574,4147
50207,3183,1222
19856,3757,2032
39059,1041,57
30517,1440,1667
46917,635,43897
26077,922,18352
16784,285,5052
42513,3834,1192
3103,1041,17352
9436,82,11262
44436,264,8167
14971,684,5292
46621,1608,30972
40204,2399,22217
7503,936,10467
54148,2042,11937
10373,1846,4002
36758,383,2357
44692,1748,662
1322,754,1797
18280,1328,14687
15940,558,2132
7153,404,11977
7710,2770,77
7924,1349,4617
47777,1258,522
30840,1195,1887
37396,1349,7582
27055,1041,13877
23319,2315,16482
50638,985,5002
17503,257,28117
43982,75,41747
52978,1958,4452
4871,3428,492
3775,1125,3387
20251,3337,3407
27682,2476,7197
34402,1013,887
3598,313,17932
286,285,6502
54614,754,9047
47062,1762,9402
17542,1692,28027
48766,3267,2667
41256,1006,5662
1541,1195,5657
9949,1272,2217
9425,2280,2822
13274,201,6092
14453,1916,9092
41249,2994,26532
19557,530,18482
56754,1300,19172
32470,3330,4877
13705,663,622
430,873,4327
11027,1426,3247
30864,124,2117
41439,446,2747
8411,1055,822
18171,1559,1032
56,740,5442
22151,2084,4812
52980,75,30022
59705,523,257
15903,68,4477
6601,761,642
56068,397,11472
470,404,1632
21184,1405,13367
45947,2035,1102
8008,488,8822
43844,201,19487
15634,2490,8492
10503,873,1957
3223,257,417
23862,873,7757
19918,1321,8332
58786,3589,20917
49462,3946,31047
788,999,12897
26308,96,2597
34836,1426,12992
38020,152,16407
7911,789,2312
11843,1846,23632
17525,54,12147
52357,2511,5227
31372,2301,39752
58090,264,12352
18484,530,2517
9200,12,467
32453,901,5107
35999,922,10472
32319,544,9372
43444,1167,3852
41746,2770,7782
20333,1741,4692
43689,614,4887
54562,964,16432
26831,369,10627
11398,698,16557
47712,530,8222
37733,761,3947
11380,145,11512
16535,383,26222
41790,2273,157
2536,1174,9592
35045,789,2792
16063,614,3177
14827,873,11042
49682,1202,20842
4167,1216,13342
34771,12,18057
9309,964,17832
45131,1104,427
36624,320,6562
28959,425,3922
27722,3386,13317
55235,712,2732
11763,1804,1967
56345,313,5067
52677,1041,24447
43463,1524,1262
31287,684,9422
58226,1328,37
27542,285,37127
15807,1524,2182
23526,320,3417
2756,3589,17112
32619,383,17587
33892,2966,3762
59616,194,24227
15157,40,10672
22081,747,8677
20360,2238,1387
11934,2553,19167
57429,481,9922
34661,3197,15022
16462,1237,477
57548,1538,6152
28377,390,3792
12422,1153,17732
22467,75,37
59791,481,11792
34979,1958,5132
1995,495,2827
33365,873,1197
5477,1426,552
50950,3820,17307
54508,404,3342
15672,1825,4382
24217,3071,3312
48815,1398,662
15238,285,3947
46732,201,35487
510,425,257
10401,670,20947
36185,3400,1547
22849,320,2922
13040,75,7437
1028,3155,1007
3757,936,8322
5833,544,1412
4417,908,5207
37428,719,7822
52810,264,3897
26839,1251,6772
24051,2231,29052
43077,1699,2407
18424,971,1667
29596,530,11042
1929,1111,25552
43700,1286,17142
7544,3078,22832
4202,12,7262
39517,971,4367
47221,2448,20042
23719,1825,2822
7447,1538,3217
18738,1195,1872
4227,1258,1172
16741,96,21347
32944,1909,2517
53482,915,3612
28006,75,26252
11047,1041,257
50646,2455,3407
25849,3862,27132
46056,1783,8507
4628,110,1092
24620,1447,6927
3135,201,6822
4650,1902,3472
26520,1699,5732
39725,110,6647
11518,3428,1347
45382,544,102
39109,908,6997
27068,446,16192
7021,2168,1817
47209,1006,1347
28054,908,2727
1985,1531,1277
45081,1531,28627
7459,1573,3387
18528,873,18372
34027,1510,3057
13966,698,6157
12699,446,2267
8736,1685,4097
6121,3008,13972
9941,2385,527
11680,4597,977
49772,180,4147
5849,2399,3527
29317,1832,7667
40465,208,3797
47117,306,647
37152,593,952
55556,1223,10822
53594,68,4107
44969,1860,3762
43959,1580,39747
49618,1762,1202
288,565,342
51568,4184,4532
46457,565,32237
2026,663,2707
36029,3540,12132
49044,96,13127
34261,3946,347
30884,824,5587
43642,1475,38232
26840,3729,5967
20318,838,4517
458,747,17
59489,3218,24012
10230,2140,1927
26222,712,692
53408,4527,1887
20242,2868,2997
7644,698,14077
20529,82,28787
27072,705,5442
53946,285,27207
26573,75,22412
8559,397,987
35454,3078,1512
34372,2700,2202
15973,362,3852
15985,2049,2827
785,271,17382
42826,12,7312
30759,1825,6562
27700,4156,6527
57566,383,4122
23465,1461,5222
8156,4142,8397
16044,82,14717
53007,747,20747
14779,3715,2997
3585,558,5757
16434,1783,502
14255,362,5767
58745,1461,1402
21531,2378,8882
13730,712,9022
36792,712,1752
44838,1286,1212
43843,306,4657
13119,824,1522
49416,936,33522
2589,1174,4962
47474,1286,1247
56555,719,3622
3810,229,8332
351,1629,2357
6912,1020,8167
20071,1111,26002
27564,2049,26402
26914,614,1887
1400,75,10207
1711,397,4437
50066,383,14087
32904,530,6562
28192,537,702
2198,82,14532
38518,845,4617
28565,313,1397
2201,642,362
53991,383,5467
36736,1804,21962
57742,2231,1457
8029,2714,5982
36656,404,18072
16214,684,5132
54400,1041,10237
14001,1426,22862
47434,201,15362
24940,1825,927
9391,1300,912
50097,1034,3292
40872,1300,16772
25372,306,11737
45217,152,4862
40537,131,5622
32359,180,24602
25981,1055,2392
41952,579,9957
37527,2021,11337
49812,1132,747
44290,873,36232
52108,2259,822
51886,2315,5597
38991,1685,14912
25019,1139,21887
20822,320,40022
1589,1125,19022
43757,873,6162
55432,1853,1172
47727,390,6547
48498,1804,2607
15583,271,7207
46942,810,8387
25794,684,26817
37891,817,4707
45969,110,8317
55610,481,18132
58274,180,11057
28501,481,2987
19228,3260,1727
3405,537,777
23352,481,9852
20524,614,10227
54381,1405,13857
32522,705,1282
6587,873,29647
45847,383,1232
3319,397,8417
56885,922,10182
392,1643,2202
35713,180,9077
22972,194,3792
17569,208,1477
25324,544,337
51773,1790,13127
47865,698,13857
57360,82,11187
27074,2357,1907
33372,1517,4992
10421,3876,4277
12194,2917,4082
34940,1258,16407
34395,1706,21507
30253,47,297
14186,1125,10037
38895,2448,36302
16097,1426,6402
18533,460,2022
18519,2112,957
43185,2238,10457
2690,82,36267
44497,26,4517
15091,4492,9867
9497,3078,11657
9997,1125,16102
735,26,23747
32699,243,272
33763,677,5042
51128,82,23447
33601,313,25192
22932,873,36832
34962,481,13662
48356,89,3962
43925,1083,1832
47175,810,9537
55110,908,10367
42838,383,20222
15557,446,6587
3052,3008,3782
6552,2021,102
26172,614,17022
40777,383,17132
1585,488,10432
42077,110,857
35996,2133,2667
50565,2189,4257
32139,4205,1337
49705,544,1292
10741,117,9772
47843,404,21552
17081,26,10432
28448,383,1877
57795,684,2552
53269,306,612
53068,894,12272
11352,89,6182
10128,1223,5112
30555,2154,3307
29467,446,4432
20839,257,15632
45576,1251,1187
59896,915,4167
12958,2315,192
24248,1811,12192
52709,82,33392
31846,1286,6687
42808,1496,4182
3521,222,3702
31525,285,4172
4722,1069,17
25225,2994,662
51080,2819,1202
18560,3855,4367
18473,2308,44332
24545,82,15642
29420,1762,122
22256,2861,4622
54518,1216,15027
6597,460,2552
44027,82,43402
6640,1300,5442
12606,922,37212
8979,383,12857
29048,2735,8537
50987,3757,1217
4225,2364,13142
32177,1286,402
11897,873,32287
36513,1405,9877
57873,2665,2157
59401,257,14332
19618,236,12197
21638,2294,5397
52940,2315,17697
53541,754,22982
35432,4261,15847
55109,1797,852
3290,26,19427
8414,712,21417
17764,2343,1907
29472,852,5322
40673,320,37687
56009,2644,10992
21025,873,25207
7308,1265,7332
54356,2511,5612
54581,1279,41367
30904,2287,4657
49824,908,9997
5910,2021,2107
49967,782,7437
4189,1307,857
8789,894,8752
51531,1195,4052
46359,1139,1982
46629,1426,20342
29368,82,1702
39003,124,1302
27017,3988,6917
55787,96,3107
2744,327,11667
2141,1398,8397
16220,2168,7002
25572,313,437
44755,397,13422
13472,68,4522
22622,859,5382
38099,1041,502
50603,810,5052
37758,3876,13827
17127,82,7257
56510,3834,2692
9175,383,82
29206,404,24697
36178,922,10597
57491,2595,19217
55978,89,13597
38278,2133,402
41550,607,4077
16586,1237,24177
31755,2231,5632
32516,1132,1887
52056,1251,21172
43794,2882,9702
36987,537,10572
26173,873,18597
26900,1153,772
14811,1111,2002
48528,208,5407
41978,2217,11807
39444,1013,7167
98,271,3402
13009,642,11772
108,2679,1412
15301,1860,6167
24400,1111,1872
7360,873,14352
18076,509,14837
38846,2378,4082
49292,3715,11167
25363,1055,13177
24787,383,14757
49953,3400,2162
1558,2021,21552
9247,1034,21277
38104,1174,12592
34751,4205,362
4363,957,35777
45221,740,18362
54571,845,14402
46918,397,13242
8484,747,10177
41390,3498,2692
50143,2315,8317
21153,971,6107
51863,614,1762
24540,2798,1232
19438,82,4972
13447,635,3562
12176,2693,21077
2750,635,30427
46258,1545,192
41777,1832,23912
10561,2644,997
48311,2427,11187
12262,446,24402
16402,96,8527
30348,1118,8317
35771,110,7607
26892,3708,8237
27400,635,1057
28737,1426,3432
57950,4317,1192
30684,2287,15672
59672,3120,6107
52504,208,2752
20243,1237,10272
38149,2245,4327
4725,1440,2362
47444,1034,14477
54251,1972,22647
31388,348,1182
40672,152,2462
24806,922,10232
28439,607,547
45092,1237,13472
1040,180,21317
8197,2315,2112
22918,12,4912
42984,68,19172
35198,2119,1957
16806,278,18627
27106,1426,2632
1118,873,30322
22594,1734,17012
48591,3190,17142
2257,2644,957
52019,1293,2067
25504,1538,3977
4454,607,13047
7400,1132,20917
52420,1349,6997
54242,1622,1907
3877,2371,2172
2991,313,2827
23973,257,14872
47099,4310,9657
4095,635,3177
19584,2553,3252
38850,306,5832
38685,4499,6787
10517,82,42532
47756,341,6167
34441,873,17672
55361,1153,442
1857,873,10542
19205,75,882
19283,3015,1747
36785,2329,7927
45378,82,7587
49585,1041,11802
332,3505,5572
5606,1755,3397
2496,3946,6217
4498,782,18587
37354,4261,7387
33519,656,3217
22104,54,4407
36355,2462,1402
45345,425,907
19594,908,4187
42276,1328,7872
41526,12,24187
17662,264,10377
54599,75,3402
14451,607,122
53964,3379,7077
40082,866,2207
25724,2133,4727
7531,754,362
23928,89,532
50812,404,32262
30300,1748,1197
27849,2504,1407
43364,866,1202
27572,1426,27337
43992,180,15652
45998,131,14967
40604,957,8387
22126,3939,20892
38371,2448,5367
6787,1300,2117
14174,285,23882
37292,383,2977
14581,1118,892
17982,411,3852
50224,831,7917
57285,1727,43052
36941,3561,1632
37647,285,12457
45621,1167,297
6984,803,2667
7778,299,12982
18459,180,29782
30960,1790,522
49805,3925,4932
25199,1153,3592
24192,201,20732
47527,61,5407
8692,1125,302
25341,1034,472
6972,2868,27032
35758,1643,822
36822,2448,3242
48604,628,7632
54376,110,2217
12012,607,1307
41422,306,4697
15975,2231,22457
50501,922,782
8250,1146,5632
5323,180,19307
49144,75,15822
28762,61,9782
2684,19,4237
21171,712,3837
32419,75,14012
57003,4009,102
5263,992,5442
14878,82,21767
593,453,882
825,89,32332
54957,2077,7692
41359,54,5587
33344,1776,3902
33295,635,5447
27576,306,4872
43286,1622,2017
15105,1440,6722
40493,1013,27897
17276,3820,4522
19301,2021,1302
48861,229,5227
52575,684,5647
27837,936,2017
46038,89,36097
6040,243,1897
12163,1055,7822
36830,719,332
57558,271,12372
16615,1587,10617
37788,2882,1277
1806,285,1727
50899,1125,21632
11010,1468,5652
46463,1202,6957
23766,12,22812
8063,4121,4452
34155,1328,16267
4727,3946,15397
46005,628,3957
15497,3302,582
22871,439,357
34050,75,7162
10192,180,11672
18128,383,1692
22062,2161,1182
962,873,6802
42166,873,8287
17094,1671,17
44590,740,7812
44431,2665,36412
28052,3561,4027
20469,1419,1637
17987,838,2302
31307,1762,4107
13876,75,1842
46703,558,10092
28916,1216,3762
47676,691,8457
47780,285,5487
51746,824,8597
40283,2427,3947
30294,880,5782
14508,2028,13972
40103,383,3362
21116,1202,13672
7502,1020,952
3066,40,5697
56942,614,3027
56782,1118,1032
11037,2245,9357
26359,922,23037
29978,89,562
15955,3400,4717
19152,194,6087
37040,152,16682
36001,523,12132
24533,2238,8397
44701,873,10027
21348,292,5062
21268,971,582
19036,82,2827
18666,1209,1802
58696,82,8577
5701,1538,262
4769,1300,567
27387,481,2367
24010,19,2057
3324,1069,6062
14719,1426,9657
